@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT0100323,AC,2000712,XAF,1938862,2000456,20260322,ANASTASIE-VIRGINIE POIRIER
FT0100324,AC,2000095,USD,544629,2001239,20260322,ALEXANDRIA MOULIN
FT0100325,AC,2001583,EUR,3625294,2001641,20260322,EUGÈNE DE LA LEGENDRE
FT0100326,AC,2001703,XAF,3052518,2000185,20260322,PAUL POIRIER-DE SOUSA
FT0100327,AC,2001965,XAF,2417725,2001247,20260322,WILLIAM DU CLERC
FT0100328,AC,2002075,USD,1839203,2001288,20260322,SUZANNE ARNAUD
FT0100329,AC,2001691,EUR,3663865,2002895,20260322,SUZANNE BOYER
FT0100330,AC,2002697,EUR,620032,2001855,20260322,AMÉLIE MACE
FT0100331,AC,2002733,XAF,3639167,2001056,20260322,GÉRARD CHAUVEAU DU REYNAUD
FT0100332,AC,2000212,XAF,660568,2001358,20260322,SYLVIE CLERC
FT0100333,AC,2001154,EUR,3360192,2001599,20260322,ÉRIC HARDY
FT0100334,AC,2002104,XAF,1686407,2002450,20260322,THÉOPHILE BÈGUE
FT0100335,AC,2001746,XAF,1710804,2001232,20260322,THÉRÈSE DUVAL
FT0100336,AC,2002162,XAF,2998277,2001093,20260322,AUDREY HARDY
FT0100337,AC,2000680,XAF,3792345,2001023,20260322,RÉMY LE MASSON
FT0100338,AC,2001725,USD,4986778,2002620,20260322,CHRISTINE HERNANDEZ
FT0100339,AC,2002885,USD,2223029,2002905,20260322,ZACHARIE BAUDRY
FT0100340,AC,2001730,EUR,3354988,2000673,20260322,EUGÈNE DE LA LEGENDRE
FT0100341,AC,2002229,USD,1427999,2000240,20260322,GABRIELLE GILLET-RICHARD
FT0100342,AC,2001360,XAF,3465549,2002726,20260322,LAURENT DESCAMPS
FT0100343,AC,2001888,EUR,906836,2000207,20260322,JACQUES CARRE-POTTIER
FT0100344,AC,2001999,XAF,2406683,2002756,20260322,DANIEL GILLET
FT0100345,AC,2002207,USD,3491882,2001832,20260322,RENÉE CARLIER
FT0100346,AC,2001691,EUR,317890,2001622,20260322,SUZANNE BOYER
FT0100347,AC,2002548,XAF,4292146,2000833,20260322,YVES-PAUL GUILBERT
FT0100348,AC,2002227,USD,4673422,2000529,20260322,ÉDOUARD BOYER
FT0100349,AC,2002547,EUR,3482029,2002219,20260322,AIMÉE LAURENT
FT0110000,AC,2002498,EUR,4435909,2002085,20260323,SOPHIE BONNIN
FT0110001,AC,2002701,EUR,4970493,2001473,20260323,ALICE MARTINEZ
FT0110002,AC,2001187,USD,1649156,2002006,20260323,HUGUES BAUDRY-LEGRAND
FT0110003,AC,2001905,XAF,3810649,2002828,20260323,MARGARET DE LOMBARD
FT0110004,AC,2002933,EUR,1606552,2000628,20260323,ASTRID ALEXANDRE
FT0110005,AC,2000550,XAF,4964251,2000372,20260323,GENEVIÈVE BOULANGER
FT0110006,AC,2002885,USD,1467220,2001461,20260323,ZACHARIE BAUDRY
FT0110007,AC,2000051,USD,766947,2002081,20260323,MARTIN PEREIRA
FT0110008,AC,2001929,EUR,2565905,2002970,20260323,TRISTAN LEBON LE VIDAL
FT0110009,AC,2001872,XAF,4093150,2002335,20260323,ALFRED-ALEXANDRE PONS
FT0110010,AC,2001709,EUR,4849316,2000628,20260323,EMMANUELLE BLIN
FT0110011,AC,2002608,USD,4154294,2001415,20260323,SOPHIE LÉVÊQUE
FT0110012,AC,2002046,USD,788773,2001461,20260323,ÉLÉONORE VIDAL
FT0110013,AC,2002527,USD,1647108,2000141,20260323,CONSTANCE-MARCELLE GEORGES
FT0110014,AC,2001173,EUR,4936742,2001180,20260323,ÉRIC COSTA
FT0110015,AC,2002383,XAF,2659689,2001762,20260323,CONSTANCE-MARCELLE GEORGES
FT0110016,AC,2001988,EUR,2224556,2001447,20260323,ANTOINE LEGRAND
FT0110017,AC,2001168,XAF,2136709,2002884,20260323,JEANNE BERNARD
FT0110018,AC,2002716,EUR,1079884,2002055,20260323,SUSANNE MORENO
FT0110019,AC,2001070,XAF,1585925,2001215,20260323,LAURENCE BRIAND DE LA NICOLAS
FT0110020,AC,2002033,EUR,4397913,2001160,20260323,SUSAN ALLAIN
FT0110021,AC,2002245,EUR,3011917,2002697,20260323,MICHÈLE COSTA-LAMBERT
FT0110022,AC,2000074,EUR,429279,2001583,20260323,CONSTANCE LECOMTE
FT0110023,AC,2000551,XAF,1858727,2001615,20260323,PATRICIA-LUCE DESCHAMPS
FT0110024,AC,2000877,XAF,4519570,2001475,20260323,CLAUDE GAUTIER
FT0110025,AC,2002223,XAF,1544877,2000121,20260323,LAURENCE BRIAND DE LA NICOLAS
FT0110026,AC,2001165,EUR,2285428,2000207,20260323,STÉPHANE DUMONT LE SCHMITT
FT0110027,AC,2001724,EUR,627849,2002036,20260323,ISABELLE DUBOIS DU DELAUNAY
FT0110028,AC,2000913,XAF,710412,2000199,20260323,CAROLINE ALLAIN
FT0110029,AC,2000563,XAF,4456028,2002301,20260323,ROGER ROCHER
FT0110030,AC,2000742,USD,1029118,2002107,20260323,THOMAS LEMONNIER
FT0110031,AC,2002354,XAF,4107779,2002358,20260323,RÉMY DU LOPEZ
FT0110032,AC,2000854,EUR,1460626,2000283,20260323,CONSTANCE LECOMTE
FT0110033,AC,2001002,USD,3643471,2001035,20260323,THOMAS BESNARD
FT0110034,AC,2000211,USD,3047994,2001239,20260323,ISAAC LECLERC
FT0110035,AC,2000350,EUR,541774,2001031,20260323,ZACHARIE MARTINS-CLERC
FT0110036,AC,2000902,USD,1000986,2002509,20260323,WILLIAM DU CLERC
FT0110037,AC,2002269,USD,4852926,2001280,20260323,RÉMY DE LA PICHON
FT0110038,AC,2001570,USD,322605,2000360,20260323,ÉTIENNE BOULAY
FT0110039,AC,2002776,XAF,1787878,2001800,20260323,MARTIN-ÉTIENNE BERTHELOT
FT0110040,AC,2002099,EUR,3294857,2001400,20260323,SABINE DE SOUSA
FT0110041,AC,2002064,USD,2971727,2000304,20260323,MADELEINE DE ROSSI
FT0110042,AC,2002547,EUR,4859766,2000233,20260323,AIMÉE LAURENT
FT0110043,AC,2000431,XAF,2391948,2001642,20260323,JOSEPH LEMAIRE
FT0110044,AC,2002070,XAF,4344307,2001744,20260323,RENÉ MARTY-DAVID
FT0110045,AC,2000218,USD,3300733,2000690,20260323,JACQUES RODRIGUES
FT0110046,AC,2001665,USD,2726380,2001486,20260323,SÉBASTIEN DE SOUSA
FT0110047,AC,2001012,EUR,4850892,2000469,20260323,JOSÉPHINE LAMY
FT0110048,AC,2001100,XAF,3026705,2000574,20260323,BERNADETTE OLIVIER
FT0110049,AC,2001038,XAF,693449,2000772,20260323,BERNARD GIRAUD
FT0110050,AC,2002060,XAF,1670054,2001358,20260323,VIRGINIE FLEURY
FT0110051,AC,2002405,EUR,937368,2002341,20260323,JEAN LEBRETON
FT0110052,AC,2002006,USD,4056591,2002931,20260323,SUSAN DEVAUX
FT0110053,AC,2000578,USD,646547,2001015,20260323,MARTIN BAILLY
FT0110054,AC,2000053,XAF,3808298,2001482,20260323,MICHEL GARCIA
FT0110055,AC,2002644,EUR,4543497,2002802,20260323,ANTOINE LEGRAND
FT0110056,AC,2000769,EUR,2262363,2001623,20260323,ANOUK MAHE
FT0110057,AC,2001632,XAF,1988845,2001303,20260323,NICOLE DESCAMPS-GRÉGOIRE
FT0110058,AC,2002182,EUR,2075550,2002234,20260323,ÉDOUARD DE LA BLONDEL
FT0110059,AC,2002488,USD,3521562,2000011,20260323,JULES COSTE
FT0110060,AC,2001229,EUR,3200589,2000629,20260323,MARTINE LE GOFF
FT0110061,AC,2000218,USD,999747,2002231,20260323,JACQUES RODRIGUES
FT0110062,AC,2001662,USD,4846224,2000585,20260323,BERTRAND HUET
FT0110063,AC,2002341,EUR,1282762,2000134,20260323,MICHELLE DIJOUX DU COUSIN
FT0110064,AC,2001166,USD,997477,2001307,20260323,ANASTASIE LAGARDE-MACE
FT0110065,AC,2000334,XAF,4800800,2001207,20260323,HENRIETTE MONNIER
FT0110066,AC,2000197,EUR,2101244,2001445,20260323,GEORGES LE JEAN
FT0110067,AC,2002591,USD,4978125,2000392,20260323,JACQUELINE HUMBERT
FT0110068,AC,2002442,XAF,3724775,2002449,20260323,AUGUSTIN PERON
FT0110069,AC,2001613,USD,3931717,2000093,20260323,THOMAS BAUDRY
FT0110070,AC,2001796,EUR,495401,2001318,20260323,MARGARET KLEIN-MERLE
FT0110071,AC,2000361,USD,631990,2000678,20260323,ÉDOUARD PIERRE-HAMEL
FT0110072,AC,2000299,XAF,1817117,2002005,20260323,HUGUES BAUDRY-LEGRAND
FT0110073,AC,2002145,XAF,991318,2001754,20260323,CLÉMENCE-HÉLÈNE DELORME
FT0110074,AC,2001613,USD,2573865,2000177,20260323,THOMAS BAUDRY
FT0110075,AC,2000420,XAF,1042141,2001682,20260323,LUCY DIAS
FT0110076,AC,2001954,XAF,1189360,2002682,20260323,TRISTAN MICHAUD
FT0110077,AC,2000599,XAF,2015377,2002365,20260323,ALEXANDRE MEYER
FT0110078,AC,2001220,USD,1347532,2001745,20260323,DIANE LÉGER
FT0110079,AC,2000764,USD,461164,2000357,20260323,ÉLISABETH-MONIQUE BONNET
FT0110080,AC,2001678,USD,4359807,2001986,20260323,ALFRED JACQUET
FT0110081,AC,2002757,EUR,4678907,2000102,20260323,BENOÎT GONCALVES
FT0110082,AC,2000455,EUR,1628141,2000149,20260323,CATHERINE LE DUMONT
FT0110083,AC,2002701,EUR,1573388,2001196,20260323,ALICE MARTINEZ
FT0110084,AC,2001723,EUR,3078886,2001709,20260323,HUGUES PELTIER
FT0110085,AC,2002527,USD,3239795,2000333,20260323,CONSTANCE-MARCELLE GEORGES
FT0110086,AC,2001638,USD,3836374,2000095,20260323,SÉBASTIEN DE SOUSA
FT0110087,AC,2001185,XAF,3918527,2002557,20260323,THOMAS DUVAL DU HENRY
FT0110088,AC,2002341,EUR,4966903,2001400,20260323,MICHELLE DIJOUX DU COUSIN
FT0110089,AC,2002669,USD,3560518,2002102,20260323,ALAIN RÉMY DU RODRIGUEZ
FT0110090,AC,2001949,XAF,798723,2001983,20260323,DAVID BERTIN
FT0110091,AC,2001941,EUR,2151885,2002526,20260323,ADÈLE-CONSTANCE NICOLAS
FT0110092,AC,2001691,EUR,2559126,2000904,20260323,SUZANNE BOYER
FT0110093,AC,2002716,EUR,1435992,2002119,20260323,SUSANNE MORENO
FT0110094,AC,2001917,EUR,3079322,2001043,20260323,ADRIEN DOS SANTOS
FT0110095,AC,2002618,EUR,3095965,2001854,20260323,ALFRED DE LA MARCHAND
FT0110096,AC,2000239,USD,4421351,2002759,20260323,FRANÇOIS GONZALEZ
FT0110097,AC,2002281,EUR,1139822,2000842,20260323,LOUISE GERMAIN
FT0110098,AC,2002891,XAF,3756210,2001566,20260323,PAUL MOREAU LE PIRES
FT0110099,AC,2002094,EUR,1520410,2001862,20260323,NICOLAS GUYON
FT0110100,AC,2001523,EUR,2236078,2001784,20260323,GUILLAUME DE AUGER
FT0110101,AC,2002346,EUR,1143457,2000903,20260323,ADRIEN RODRIGUEZ
FT0110102,AC,2000659,XAF,270730,2002123,20260323,XAVIER LELIÈVRE
FT0110103,AC,2000966,USD,1325391,2002917,20260323,MARGAUD RAYNAUD DU DELORME
FT0110104,AC,2002068,USD,3856553,2002107,20260323,TRISTAN-HENRI BERNARD
FT0110105,AC,2001988,EUR,3482238,2002055,20260323,ANTOINE LEGRAND
FT0110106,AC,2002094,EUR,4668556,2001787,20260323,NICOLAS GUYON
FT0110107,AC,2001031,EUR,2393545,2002245,20260323,TRISTAN LEBON LE VIDAL
FT0110108,AC,2001957,USD,2587239,2002369,20260323,ALPHONSE LE FABRE
FT0110109,AC,2002884,XAF,1419764,2001506,20260323,MARYSE-FRÉDÉRIQUE OLLIVIER
FT0110110,AC,2001250,XAF,3893902,2002144,20260323,XAVIER LELIÈVRE
FT0110111,AC,2000071,USD,1539760,2001957,20260323,HÉLÈNE GEORGES
FT0110112,AC,2001021,EUR,2853121,2000207,20260323,VICTOR GUILLOT
FT0110113,AC,2002340,EUR,927322,2002841,20260323,ALFRED DE LA MARCHAND
FT0110114,AC,2002658,USD,4767245,2000738,20260323,ADRIENNE COUSIN
FT0110115,AC,2002217,USD,2746988,2001351,20260323,THOMAS DUVAL DU HENRY
FT0110116,AC,2002085,EUR,3453044,2001522,20260323,MADELEINE ROY
FT0110117,AC,2002696,USD,1257260,2002312,20260323,ALEXANDRE DE BOULAY
FT0110118,AC,2000995,EUR,2261906,2000918,20260323,ARTHUR VALENTIN
FT0110119,AC,2000433,XAF,399218,2001743,20260323,THÉOPHILE NOËL
FT0110120,AC,2000775,USD,3907887,2001747,20260323,SUZANNE BOYER
FT0110121,AC,2002823,USD,1399639,2002430,20260323,GUY-XAVIER RICHARD
FT0110122,AC,2000746,EUR,872048,2001433,20260323,SUSAN DEVAUX
FT0110123,AC,2000821,XAF,4528204,2002856,20260323,STÉPHANE MEUNIER
FT0110124,AC,2000795,XAF,3600890,2001897,20260323,VINCENT LAURENT DU JOSEPH
FT0110125,AC,2000067,XAF,3020776,2001249,20260323,WILLIAM MAILLARD DU ALBERT
FT0110126,AC,2002297,USD,2114813,2000010,20260323,ISAAC POTIER
FT0110127,AC,2002663,EUR,1724632,2001442,20260323,SUSAN CARON
FT0110128,AC,2002849,USD,2849604,2002298,20260323,THÉRÈSE DUVAL
FT0110129,AC,2000469,EUR,122502,2002333,20260323,WILLIAM DEVAUX
FT0110130,AC,2000885,XAF,3688214,2001095,20260323,JULES LE GALL DE ROCHER
FT0110131,AC,2001852,USD,1031438,2000546,20260323,THÉODORE CHARRIER-FAURE
FT0110132,AC,2001751,XAF,3629951,2000631,20260323,VINCENT BRUN
FT0110133,AC,2001663,XAF,3407255,2000837,20260323,BERNARD LEBLANC
FT0110134,AC,2001637,XAF,3488488,2000488,20260323,JEANNINE MEYER
FT0110135,AC,2001757,USD,509609,2001859,20260323,AIMÉ DE GRONDIN
FT0110136,AC,2002572,XAF,198359,2000253,20260323,XAVIER BOUVIER
FT0110137,AC,2001901,USD,4779226,2002369,20260323,FRANÇOIS GUICHARD
FT0110138,AC,2000828,USD,3597253,2000290,20260323,CÉCILE PINTO
FT0110139,AC,2000449,USD,1989862,2000239,20260323,ANOUK MUNOZ
FT0110140,AC,2001981,XAF,1100321,2002533,20260323,ALFRED NAVARRO
FT0110141,AC,2000987,XAF,1120757,2000205,20260323,CÉCILE-JEANNINE LEDOUX
FT0110142,AC,2000797,XAF,3629391,2001299,20260323,AMÉLIE MACE
FT0110143,AC,2000746,EUR,227698,2002155,20260323,SUSAN DEVAUX
FT0110144,AC,2002834,USD,84418,2001677,20260323,CÉCILE-AURÉLIE BENARD
FT0110145,AC,2001852,USD,2115387,2000095,20260323,THÉODORE CHARRIER-FAURE
FT0110146,AC,2001339,USD,1481272,2002598,20260323,CHRISTIANE MAILLOT
FT0110147,AC,2001963,XAF,4290480,2002741,20260323,MATTHIEU COUSIN DU DE SOUSA
FT0110148,AC,2001154,EUR,1468629,2001855,20260323,ÉRIC HARDY
FT0110149,AC,2002845,XAF,1738111,2001795,20260323,HÉLÈNE GEORGES
FT0110150,AC,2002880,EUR,3834896,2001723,20260323,BERNARD FISCHER
FT0110151,AC,2001566,XAF,4660986,2001668,20260323,ZACHARIE LEMAÎTRE
FT0110152,AC,2001040,XAF,250808,2002478,20260323,MAURICE GUICHARD-LAMY
FT0110153,AC,2000471,EUR,359347,2001523,20260323,JEANNE BERNARD
FT0110154,AC,2001956,XAF,3250064,2002018,20260323,GRÉGOIRE MUNOZ
FT0110155,AC,2000674,USD,1141769,2000930,20260323,MICHEL GUILLON
FT0110156,AC,2000854,EUR,2184073,2002106,20260323,CONSTANCE LECOMTE
FT0110157,AC,2001959,XAF,4178396,2002353,20260323,THIBAUT KLEIN
FT0110158,AC,2002282,XAF,1661575,2002641,20260323,BERNARD FAIVRE DU ROYER
FT0110159,AC,2000911,USD,1221825,2000767,20260323,MATHILDE TOUSSAINT
FT0110160,AC,2000338,EUR,169524,2000979,20260323,NICOLE BRIAND-ALBERT
FT0110161,AC,2000395,XAF,2056967,2002747,20260323,LUC-MARC CHAUVET
FT0110162,AC,2000660,XAF,2458447,2002530,20260323,EMMANUEL BARTHELEMY
FT0110163,AC,2001842,XAF,2358667,2001795,20260323,CÉLINE DIALLO DU BOURDON
FT0110164,AC,2002716,EUR,4004049,2001730,20260323,SUSANNE MORENO
FT0110165,AC,2002428,EUR,2582538,2002341,20260323,CÉLINA LOISEAU
FT0110166,AC,2000779,EUR,1283185,2002340,20260323,VINCENT BOULANGER
FT0110167,AC,2001167,USD,3634998,2001603,20260323,HONORÉ BRUN
FT0110168,AC,2002030,XAF,3413517,2000987,20260323,ISABELLE LÉGER
FT0110169,AC,2000054,XAF,2978470,2001140,20260323,BERNADETTE-NATH MENARD
FT0110170,AC,2000960,XAF,3035492,2002070,20260323,ÉDOUARD DE LA BLONDEL
FT0110171,AC,2001659,EUR,810765,2001447,20260323,CLÉMENCE LECONTE
FT0110172,AC,2002227,USD,2230663,2001239,20260323,ÉDOUARD BOYER
FT0110173,AC,2002872,EUR,2261140,2001152,20260323,VIRGINIE FLEURY
FT0110174,AC,2000737,USD,3480391,2002312,20260323,ISABELLE COLAS LE GONZALEZ
FT0110175,AC,2001550,XAF,4826028,2001362,20260323,CHANTAL DE LA GUYON
FT0110176,AC,2001799,XAF,774990,2002877,20260323,ROLAND-DENIS BENOIT
FT0110177,AC,2002102,USD,1693231,2001268,20260323,MARGARET LACROIX
FT0110178,AC,2002263,USD,4640630,2002193,20260323,LUCAS NGUYEN
FT0110179,AC,2002827,EUR,2991060,2001012,20260323,CÉCILE CARRE DE BOULAY
FT0110180,AC,2002364,XAF,926046,2001861,20260323,NOËL MERLE
FT0110181,AC,2002115,EUR,2550492,2000271,20260323,AUGUSTIN DIJOUX-CHAUVEAU
FT0110182,AC,2001647,XAF,3588524,2001867,20260323,ISAAC-THÉODORE GEORGES
FT0110183,AC,2002419,USD,2658144,2000329,20260323,ZACHARIE LEMAÎTRE
FT0110184,AC,2000651,EUR,4772800,2001836,20260323,AURÉLIE-NATHALIE GILLET
FT0110185,AC,2002253,USD,585959,2000529,20260323,JULES DE PARIS
FT0110186,AC,2002909,XAF,53163,2001410,20260323,DANIELLE MARTINS DU MAILLOT
FT0110187,AC,2002840,USD,4310810,2001748,20260323,COLETTE NOËL
FT0110188,AC,2002075,USD,4009947,2001077,20260323,SUZANNE ARNAUD
FT0110189,AC,2002620,USD,4771292,2000656,20260323,CLAUDE GAUTIER
FT0110190,AC,2001054,USD,2787432,2001346,20260323,JÉRÔME DUFOUR
FT0110191,AC,2001180,EUR,2050877,2001787,20260323,ALPHONSE GUILLOU
FT0110192,AC,2000828,USD,1084134,2001705,20260323,CÉCILE PINTO
FT0110193,AC,2001705,USD,1715336,2001852,20260323,ÉLISE-HORTENSE CHRÉTIEN
FT0110194,AC,2000239,USD,1827571,2002148,20260323,FRANÇOIS GONZALEZ
FT0110195,AC,2000317,XAF,3753917,2000215,20260323,ÉDOUARD PIERRE-HAMEL
FT0110196,AC,2002934,USD,164333,2002062,20260323,AIMÉ DEVAUX-COLLET
FT0110197,AC,2001594,XAF,1889255,2000615,20260323,GUILLAUME DE AUGER
FT0110198,AC,2002180,XAF,475305,2001233,20260323,DAVID LEGRAND
FT0110199,AC,2000552,XAF,3748541,2001525,20260323,ROGER DUVAL DU MACE
FT0110200,AC,2002479,USD,418995,2001333,20260323,LOUIS MORIN
FT0110201,AC,2001833,XAF,4837860,2000821,20260323,GÉRARD CHAUVEAU DU REYNAUD
FT0110202,AC,2002258,EUR,2045168,2000651,20260323,DENIS MASSON
FT0110203,AC,2000557,XAF,2824335,2002385,20260323,ADRIENNE ALLAIN
FT0110204,AC,2002428,EUR,3849908,2002797,20260323,CÉLINA LOISEAU
FT0110205,AC,2002697,EUR,3919340,2000179,20260323,AMÉLIE MACE
FT0110206,AC,2000085,EUR,835429,2001445,20260323,ÉDOUARD DU VASSEUR
FT0110207,AC,2002276,EUR,1163340,2000560,20260323,CATHERINE CARON
FT0110208,AC,2002379,EUR,826787,2001742,20260323,FRANÇOISE GONZALEZ
FT0110209,AC,2002970,EUR,1323416,2001627,20260323,CHRISTINE HERNANDEZ
FT0110210,AC,2001761,XAF,4459303,2002918,20260323,JOSEPH MARION
FT0110211,AC,2002954,USD,2749309,2000984,20260323,AURÉLIE-MARGOT BOUCHER
FT0110212,AC,2002140,USD,3641192,2002840,20260323,CÉCILE RENAULT
FT0110213,AC,2000419,USD,461630,2002580,20260323,ÉDOUARD BOYER
FT0110214,AC,2002068,USD,3750651,2001986,20260323,TRISTAN-HENRI BERNARD
FT0110215,AC,2002852,USD,715714,2000650,20260323,ÉLÉONORE DU LECOMTE
FT0110216,AC,2000006,XAF,539053,2000402,20260323,ISAAC MUNOZ
FT0110217,AC,2002682,XAF,4816008,2001740,20260323,LOUIS CARON
FT0110218,AC,2002058,XAF,4346369,2002784,20260323,PATRICIA BUISSON
FT0110219,AC,2000207,EUR,2116392,2001623,20260323,STÉPHANIE ALVES
FT0110220,AC,2001859,USD,614970,2000141,20260323,MAURICE GUICHARD-LAMY
FT0110221,AC,2002702,XAF,3014654,2001380,20260323,SUZANNE GUÉRIN
FT0110222,AC,2000218,USD,2256591,2000417,20260323,JACQUES RODRIGUES
FT0110223,AC,2001460,USD,4489211,2001497,20260323,BERNADETTE VERDIER
FT0110224,AC,2001163,USD,4673447,2001216,20260323,ODETTE GUILBERT
FT0110225,AC,2001236,EUR,2100179,2002340,20260323,ANTOINE BLONDEL
FT0110226,AC,2002102,USD,2693756,2002161,20260323,MARGARET LACROIX
FT0110227,AC,2000438,XAF,3059971,2001653,20260323,GUILLAUME SIMON
FT0110228,AC,2001481,EUR,935558,2000746,20260323,CATHERINE CARON
FT0110229,AC,2002654,XAF,3026767,2001185,20260323,JULIEN BLANC-HUBERT
FT0110230,AC,2001956,XAF,3364341,2000437,20260323,GRÉGOIRE MUNOZ
FT0110231,AC,2000964,USD,1055422,2000095,20260323,JOSEPH GALLET
FT0110232,AC,2001165,EUR,3145636,2000928,20260323,STÉPHANE DUMONT LE SCHMITT
FT0110233,AC,2001127,XAF,1314550,2000073,20260323,WILLIAM FAIVRE
FT0110234,AC,2002064,USD,2563133,2000071,20260323,MADELEINE DE ROSSI
FT0110235,AC,2001816,USD,4314849,2002527,20260323,ALAIN LEDOUX
FT0110236,AC,2000785,XAF,4835963,2001328,20260323,CONSTANCE RÉMY
FT0110237,AC,2001280,USD,4953026,2002743,20260323,DOMINIQUE LEDOUX
FT0110238,AC,2002237,EUR,4653260,2001152,20260323,SÉBASTIEN THIERRY-MARTY
FT0110239,AC,2000041,XAF,3296968,2000127,20260323,JÉRÔME HUET
FT0110240,AC,2000979,EUR,3650674,2001447,20260323,EMMANUELLE BOULAY DU LEBRUN
FT0110241,AC,2000650,USD,2851708,2001819,20260323,BENJAMIN TRAORE DU GARCIA
FT0110242,AC,2002886,EUR,2523610,2001057,20260323,CÉCILE PINTO
FT0110243,AC,2001655,EUR,2323320,2002663,20260323,FRANCK DU GEORGES
FT0110244,AC,2002505,EUR,2839634,2001524,20260323,GILLES-AUGUSTIN LEBRETON
FT0110245,AC,2001279,XAF,3676584,2000869,20260323,JOSEPH GALLET
FT0110246,AC,2002190,XAF,3316883,2002086,20260323,LOUISE BERTHELOT
FT0110247,AC,2000606,XAF,3497285,2000136,20260323,CHARLOTTE CORDIER
FT0110248,AC,2000510,EUR,4499443,2001312,20260323,SIMONE GUILLAUME
FT0110249,AC,2001832,USD,1739854,2001460,20260323,ROBERT BERTHELOT-TOUSSAINT
FT0110250,AC,2000727,EUR,1905628,2002440,20260323,MARCEL LECOMTE-SANCHEZ
FT0110251,AC,2001365,XAF,3943953,2002348,20260323,FRANÇOIS GUICHARD
FT0110252,AC,2001852,USD,875735,2002154,20260323,THÉODORE CHARRIER-FAURE
FT0110253,AC,2001896,USD,1532626,2000282,20260323,DANIELLE MARTINS DU MAILLOT
FT0110254,AC,2001688,USD,3157912,2001705,20260323,MADELEINE GIRAUD
FT0110255,AC,2000484,XAF,4600168,2001349,20260323,DOMINIQUE BENOIT
FT0110256,AC,2002989,EUR,1166001,2001641,20260323,LOUISE LEBON
FT0110257,AC,2001855,EUR,1182466,2001105,20260323,GÉRARD MORENO
FT0110258,AC,2000332,XAF,2095378,2002459,20260323,MARGARET LACROIX
FT0110259,AC,2002036,EUR,3358155,2002838,20260323,JACQUES BOUCHER-BERTRAND
FT0110260,AC,2002437,EUR,4201943,2002618,20260323,DOMINIQUE LEBRUN-BLANC
FT0110261,AC,2001801,USD,4426498,2000516,20260323,BERNARD FAIVRE DU ROYER
FT0110262,AC,2001312,EUR,4021381,2002219,20260323,BRIGITTE DE LA COLLET
FT0110263,AC,2002006,USD,53631,2002202,20260323,SUSAN DEVAUX
FT0110264,AC,2001613,USD,3287146,2002020,20260323,THOMAS BAUDRY
FT0110265,AC,2002102,USD,52367,2000638,20260323,MARGARET LACROIX
FT0110266,AC,2002169,XAF,2506317,2001033,20260323,SÉBASTIEN OLLIVIER-HAMEL
FT0110267,AC,2001945,EUR,3117335,2002880,20260323,CHARLES TRAORE
FT0110268,AC,2000177,USD,2978375,2002298,20260323,MATHILDE BERNIER
FT0110269,AC,2002437,EUR,2656002,2000727,20260323,DOMINIQUE LEBRUN-BLANC
FT0110270,AC,2001486,USD,4406570,2002849,20260323,GUY GROS
FT0110271,AC,2002940,XAF,1379793,2002345,20260323,ANDRÉ MARTINS
FT0110272,AC,2002969,EUR,884651,2001074,20260323,YVES PETITJEAN
FT0110273,AC,2002519,XAF,341760,2001279,20260323,ADRIENNE PEREIRA
FT0110274,AC,2001816,USD,3558418,2000690,20260323,ALAIN LEDOUX
FT0110275,AC,2001172,USD,1898520,2001265,20260323,ASTRID ALEXANDRE
FT0110276,AC,2000611,USD,2763570,2001048,20260323,AUGUSTE BENOIT
FT0110277,AC,2002571,USD,1596749,2000863,20260323,LAURENCE MASSON
FT0110278,AC,2002455,EUR,375080,2001396,20260323,LUCAS DE OLIVEIRA
FT0110279,AC,2000852,XAF,4437272,2000554,20260323,CHRISTOPHE-LAURENT GEORGES
FT0110280,AC,2002129,XAF,882963,2002816,20260323,JEAN BARBE
FT0110281,AC,2002195,EUR,4207871,2002498,20260323,NATHALIE MORENO-LEMAÎTRE
FT0110282,AC,2001394,USD,919393,2000561,20260323,INÈS SCHMITT
FT0110283,AC,2000765,USD,1123604,2002934,20260323,CLÉMENCE LECONTE
FT0110284,AC,2001821,XAF,4540483,2000604,20260323,ANTOINE DUVAL
FT0110285,AC,2000727,EUR,3295049,2002716,20260323,MARCEL LECOMTE-SANCHEZ
FT0110286,AC,2001428,USD,4143954,2002615,20260323,AGNÈS-DOROTHÉE TECHER
FT0110287,AC,2001016,USD,4817418,2002665,20260323,HÉLÈNE HENRY
FT0110288,AC,2000626,XAF,3380246,2000314,20260323,LUC DU LAGARDE
FT0110289,AC,2002690,EUR,4185936,2002841,20260323,MARIE JACQUET
FT0110290,AC,2002366,EUR,2553711,2002195,20260323,PATRICK ROBIN
FT0110291,AC,2002103,XAF,4798115,2002903,20260323,CHARLOTTE CORDIER
FT0110292,AC,2000578,USD,3776285,2002231,20260323,MARTIN BAILLY
FT0110293,AC,2001405,USD,3999576,2002107,20260323,DANIEL GILLET
FT0110294,AC,2001535,EUR,2901777,2002872,20260323,LAURENCE AUBRY
FT0110295,AC,2001784,EUR,4557925,2002581,20260323,BERNADETTE VERDIER
